sku,manufacturer_sku,manufacturer_name,short_description,sell_price,srp_price,currency_id,wequote_id
MVCHBEU1,,Sonos,Move Charging Base EU (White) 8504.40.82,1477.39,0,ZAR,1208780
MVBATWW1BLK,,Sonos,Move Replacement Battery Kit WW (Black) 8507.60.00,1121.73,0,ZAR,1208779
MVBATWW1,,Sonos,Move Replacement Battery Kit WW (White) 8507.60.00,1121.73,0,ZAR,1208778
MP150L,,M&K Sound,MP150 Left Black,31303.48,0,ZAR,1208765
MP150LW,,M&K Sound,MP150 Left White,30433.91,0,ZAR,1208766
MP150R/CB,,M&K Sound,MP150 Richt/C Black,31303.48,0,ZAR,1208767
MP150R/CW,,M&K Sound,MP150 Richt/C White,30433.91,0,ZAR,1208768
MP300L,,M&K Sound,MP300 Left Black,60868.7,0,ZAR,1208769
MP300LW,,M&K Sound,MP300 Left White,60868.7,0,ZAR,1208770
MP300R/C,,M&K Sound,MP300 Right/C Black,60868.7,0,ZAR,1208771
MP300R/CW,,M&K Sound,MP300 Right/C White,60868.7,0,ZAR,1208772
MP950B,,M&K Sound,MP950 Black,16520.87,0,ZAR,1208773
MP950W,,M&K Sound,MP950 White,16520.87,0,ZAR,1208774
MPA-201,,Jamo,MPA-201 Power Amp,9208.7,0,ZAR,1208775
REM-2000I-00,,SAVANT,MULTI ROOM REMOTE TOUCH SCREEN END OF LIFE,20891.3,0,ZAR,1209300
Multi Territory PSU 24V 1A,,HDANYWHERE,Multi Territory PSU 24V 1A,478.26,0,ZAR,1208776
MZMA,,HDANYWHERE,Multi Zone Matrix Amp (6x4) 55,69564.35,0,ZAR,1208784
CLI-W210B-01,,SAVANT,MULTISTAT SMART THERMOSTAT - BLACK,18056.52,0,ZAR,1208094
CLI-W210W-01,,SAVANT,MULTISTAT SMART THERMOSTAT - WHITE,18056.52,0,ZAR,1208095
NANO-BP-P5,,SAVANT,NANO BACKPACK P5,21765.22,0,ZAR,1208785
DLA-NZ7,,JVC Projectors,NATIVE 4K (4096 x 2160)/ 1900lm/ Native Contrast Ratio of 80000:1 (Dynamic Contrast Ratio 800000,347825.22,0,ZAR,1208159
CL200INT,,Parasound,NC200 Integrated110W Amp&Burr Brown DAC,43469.57,0,ZAR,1208083
STP-NEONACC-00,,SAVANT,NEON ACCESSORY PACK,861.74,0,ZAR,1209554
STP-NEON10MOD-00,,SAVANT,NEON LIGHT STRIP - OUTDOOR (10M),19389.57,0,ZAR,1209553
CL2250BV2,,Parasound,New Classic 2250 v2 Black,54773.91,0,ZAR,1208084
NEXT7345,,Vogels,NEXT 7345 DesignMount,9469.57,0,ZAR,1208786
NEXT7346,,Vogels,NEXT 7346 LG OLED Mount,9556.52,0,ZAR,1208787
NEXT7355,,Vogels,NEXT 7355 MotionMount EU,20513.04,0,ZAR,1208788
NEXT7356,,Vogels,NEXT 7356 MotionMount Universal OLED EU,21643.48,0,ZAR,1208789
NEXT7825,,Vogels,NEXT 7825 AV Support,2078.26,0,ZAR,1208790
NEXT7840,,Vogels,NEXT 7840 Cable Cover,2078.26,0,ZAR,1208791
NEXT8365,,Vogels,NEXT 8365 SoundMount EU,1938.26,0,ZAR,1208792
NEXT8375,,Vogels,NEXT 8375 MotionSoundMount EU,26408.7,0,ZAR,1208793
NEXTOP1,,Vogels,NEXT OP1 TV Floorstand Light Oak,26955.65,0,ZAR,1208794
NEXTOP2,,Vogels,NEXT OP2 TV Floorstand Light Oak,30433.91,0,ZAR,1208795
NEXTOPHANG,,Vogels,NEXT OPHANG Console Holder,2313.04,0,ZAR,1208796
OBERON 1 B,,Dali,OBERON 1 BLACK BOOKSHELF SPEAKER,7817.39,0,ZAR,1208832
OBERON 1 W,,Dali,OBERON 1 WHITE BOOKSHELF SPEAKER,7817.39,0,ZAR,1208833
OBERON 3 B,,Dali,OBERON 3 BLACK BOOKSHELF SPEAKER,10426.09,0,ZAR,1208835
OBERON 3 DWAL,,Dali,OBERON 3 DARK WALNUT BOOKSHELF SPEAKER,10426.09,0,ZAR,1208836
OBERON 3 W,,Dali,OBERON 3 WHITE BOOKSHELF SPEAKER,10426.09,0,ZAR,1208837
OBERON 5 B,,Dali,OBERON 5 BLACK FLOOR STANDING SPEAKER,15643.48,0,ZAR,1208838
OBERON 5 WAL,,Dali,OBERON 5 DARK WALNUT FLOOR STANDING SPEAKER,15643.48,0,ZAR,1208840
OBERON 5 W,,Dali,OBERON 5 WHITE FLOOR STANDING SPEAKER,15643.48,0,ZAR,1208839
OBERON 5 WO,,Dali,OBERON 5 WHITE OAK FLOOR STANDING SPEAKER,15643.48,0,ZAR,1208841
OBERON 7 B,,Dali,OBERON 7 BLACK FLOOR STANDING SPEAKER,21738.26,0,ZAR,1208842
OBERON 7 DWAL,,Dali,OBERON 7 DARK WALNUT FLOOR STANDING SPEAKER,21738.26,0,ZAR,1208843
OBERON 7 W,,Dali,OBERON 7 WHITE FLOOR STANDING SPEAKER test,21738.26,0,ZAR,1208844
OBERON OW B,,Dali,OBERON ON-WALL BLACK,11303.48,0,ZAR,1208847
OBERON OW DWAL,,Dali,OBERON ON-WALL DARK WALLNUT,11303.48,0,ZAR,1208848
OBERON OW W,,Dali,OBERON ON-WALL WHITE,11303.48,0,ZAR,1208849
OBERON VOK B,,Dali,OBERON VOKAL BLACK,7295.65,0,ZAR,1208850
OBERON VOK DWAL,,Dali,OBERON VOKAL DARK WALLNUT,7295.65,0,ZAR,1208851
OBERON VOK W,,Dali,OBERON VOKAL WHITE,7295.65,0,ZAR,1208852
SEN-OCC24V-00,,SAVANT,OCCUPANCY SENSOR 24V CONTACT,4924.35,0,ZAR,1209404
OA62,,OneAcoustic Home Audio,OneAcoustic 6.5inch In-ceiling Speaker Pair,2173.04,0,ZAR,1208830
OA82,,OneAcoustic Home Audio,OneAcoustic 8inch In-ceiling Speaker Pair,2868.7,0,ZAR,1208831
TXNR5100M2BMMP,,Onkyo,Onkyo TX-NR5100 7.2-Channel Network 8K AV Receiver,16086.09,0,ZAR,1209643
TXNR6100M2BMMP,,Onkyo,Onkyo TX-NR6100 7.2-Channel THX Certified Network 8K AV Receiver,19999.13,0,ZAR,1209645
TX-NR7100,,Onkyo,Onkyo TX-NR7100 9.2-Channel THX Certified 8K AV Receiver,28694.78,0,ZAR,1209640
TX-RZ50,,Onkyo,Onkyo TX-RZ50 9.2-Channel THX Certified AV Receiver,39129.57,0,ZAR,1209641
TXNR6100BMMP,,Onkyo,Onkyo TXNR6100 7.2-Channel THX Certified AV Reciever,20868.7,0,ZAR,1209644
TXNR696M3BMMP,,Onkyo,Onkyo TXNR696 7.2-Cannel Network AV Receiver,19129.57,0,ZAR,1209646
TXSR494DABBMMP,,Onkyo,Onkyo TXSR494 Bluetooth Reciever Dolby Atmoas and DTS:X,13912.17,0,ZAR,1209647
OPADBWW1BLK,,Sonos,OPTICAL ADAPTER 5-PACK,1477.39,0,ZAR,1208861
OPTSPL,,HDANYWHERE,Optical Splitter HDANYWHERE,607.83,0,ZAR,1208877
OPTICON 2 B,,Dali,OPTICON 2 BLACK BOOKSHELF SPEAKER,20868.7,0,ZAR,1208865
OPTICON 5 W,,Dali,OPTICON 5 WHITE FLOOR STANDING SPEAKER,26947.83,0,ZAR,1208866
OPTICON 8 B,,Dali,OPTICON 8 BLACK FLOOR STANDING SPEAKER,58260,0,ZAR,1208868
OPTICON 8 MK2 B,,Dali,OPTICON 8 BLACK FLOOR STANDING SPEAKER,58260,0,ZAR,1208869
OPTICON VOK B,,Dali,OPTICON VOKAL BLACK CENTER SPEAKER,10426.09,0,ZAR,1208873
OPTICON VOK W,,Dali,OPTICON VOKAL WHITE CENTER SPEAKER,10426.09,0,ZAR,1208874
OPTICON LCR W,,Dali,OPTICON WHITE LEFT CENTER RIGHT,12600,0,ZAR,1208872
SKIN-GUARDIAN-BUCK,,ICRealtime,ORANGE SILICON SKIN FOR THE GUARDIAN CAMERA,648.7,0,ZAR,1209475
SKIN-ORBIT-ORANGE,,ICRealtime,ORANGE SILICON SKIN FOR THE ORBIT CAMERA,741.74,0,ZAR,1209478
SST-OTEMP1-00,,SAVANT,OUTDOOR REMOTE TEMPERATURE SENSOR,2412.17,0,ZAR,1209548
FNIP-6x2AD,,P5,P5  6 channel smart dimmer,17730.4348,0,ZAR,1208471
FNIP-12XPWM,,P5,P5 12 Channel Ethernet Low-Voltage Led Dimmer,11360,0,ZAR,1208469
FNIP-12XMZT,,P5,P5 12 Zone Ethernet Thermostat,13884.35,0,ZAR,1208468
FNIP-RGB&010,,P5,P5 4 Channel Ethernet Low Voltage LED Dimmer and 0-10v Output module,9466.96,0,ZAR,1208473
FNIP-4XSH,,P5,P5 4 Channel Ethernet Window Shading Controller,9466.96,0,ZAR,1208470
FNIP-8x16A.v4,,P5,P5 8 channel relay unit,7600,0,ZAR,1208472
P6,,Parasound,P6 Preamplifier,54781.74,0,ZAR,1208888
A21+B,,Parasound,Parasound A21+ Amplifier,93904.35,0,ZAR,1207942
A31B,,Parasound,Parasound A31 Amplifier,121730.43,0,ZAR,1207945
A51B,,Parasound,Parasound A51 Amplifier,165216.52,0,ZAR,1207950
A52+,,Parasound,Parasound A52+ Amplifier,106947.83,0,ZAR,1207951
HINT6,,Parasound,Parasound HALO Integrated Amplifier,95643.48,0,ZAR,1208538
Zphono XRM,,Parasound,Parasound Phono Preamplifier ZRM (XLR RUMBLE MM+MC) Black,7817.39,0,ZAR,1209789
HRA4U,,Parasound,Parasound Rack Mounts for 4U models JC1+ JC5 A21+ A31 A51,2607.83,0,ZAR,1208541
ZM12,,Parasound,Parasound ZM12 12Ch- 24 Speaker 2x120w/ch + 10x60w/ch Amplifier,66078.26,0,ZAR,1209784
ZM1250,,Parasound,Parasound Zonemaster 1250,66078.26,0,ZAR,1209785
ZM2350,,Parasound,Parasound Zonemaster 2350,39121.74,0,ZAR,1209787
ZM4,,Parasound,Parasound Zonemaster 4Ch@120W - 8 Spkr Amp 1RU,43477.39,0,ZAR,1209788
PB050,,Vogels,PB 050 DISPLAY TABLE STAND,4346.96,0,ZAR,1208911
PB150,,Vogels,PB 150 DISPLAY TROLLEY 150CM,9390.43,0,ZAR,1208912
PB175,,Vogels,PB 175 DISPLAY TROLLEY 175CM,10173.04,0,ZAR,1208913
PFA9001,,Vogels,PFA 9001 TURN&TILT UNIT,2539.13,0,ZAR,1208922
PFA9002,,Vogels,PFA 9002 DUAL TURN&TILT UNIT,2539.13,0,ZAR,1208923
PFA9003,,Vogels,PFA 9003 EXTENSION POLE 150CM,1913.04,0,ZAR,1208924
PFA9004,,Vogels,PFA 9004 EXTENSION POLE 300CM,2773.91,0,ZAR,1208925
PFA9006,,Vogels,PFA 9006 STABILISATION KIT,1530.43,0,ZAR,1208926
PFA9007,,Vogels,PFA 9007 JOIST ADAPTER,669.57,0,ZAR,1208927
PFA9008,,Vogels,PFA 9008 ANTI-THEFT LOCK SET FOR FAU 3125/3150,278.26,0,ZAR,1208928
PFA9010,,Vogels,PFA 9010 CEILING PLATE,278.26,0,ZAR,1208929
PFA9011,,Vogels,PFA 9011 DISPLAY FIXED FLOOR STAND,11400,0,ZAR,1208930
PFA9015,,Vogels,PFA 9015 EXTENSION POLE 80CM,1295.65,0,ZAR,1208931
PFA9016,,Vogels,PFA 9016 EXTENSION POLE 30CM,721.74,0,ZAR,1208932
PFA9023,,Vogels,PFA 9023 POLE COUPLER 9000 SERIES,1643.48,0,ZAR,1208933
PFA9028,,Vogels,PFA 9028 FLOOR PLATE 9000 SERIES,947.83,0,ZAR,1208934
PFA9030,,Vogels,PFA 9030 TURN&TILT UNIT,1295.65,0,ZAR,1208935
PFA9033,,Vogels,PFA 9033 ACCESSORY SHELF,3999.13,0,ZAR,1208937
PFA9034,,Vogels,PFA 9034 LOCKING CABINET,6694.78,0,ZAR,1208938
PFA9038,,Vogels,PFA 9038 ACCESSORY SHELF FOR PFA POLES PFF 1550/1570 & PFA 9011,4086.09,0,ZAR,1208939
PFA9052,,Vogels,PFA 9052 LOCKING CABINET LARGE,9303.48,0,ZAR,1208940
PFA9100,,Vogels,PFA 9100 MOUNTING KIT INSERTS M5/M8,113.04,0,ZAR,1208941
PFA9101,,Vogels,PFA 9101 CONNECT-IT SMALL FLOOR PLATE,582.61,0,ZAR,1208942
PFA9102,,Vogels,PFA 9102 DUAL MONITOR ADAPTER,4086.09,0,ZAR,1208943
PFA9103,,Vogels,PFA 9103 CONNECT-IT LARGE FLOOR PLATE,955.65,0,ZAR,1208944
PFA9104,,Vogels,PFA 9104 CONNECT-IT LARGE  BAR COUPLER,1303.48,0,ZAR,1208945
PFA9105,,Vogels,PFA 9105 WHITE POLE COVERS FOR PUC 23XX SERIES,52.17,0,ZAR,1208946
PFA9106,,Vogels,PFA 9106 WHITE CEILING COVERS FOR PUC 21XX AND 23XX SERIES,42.61,0,ZAR,1208947
PFA9107,,Vogels,PFA 9107 WHITE POLE COVERS FOR PUC 25XX SERIES,120.87,0,ZAR,1208948
PFA9108,,Vogels,PFA 9108 WHITE CEILING COVERS FOR PUC 25XX SERIES,77.39,0,ZAR,1208949
PFA9109,,Vogels,PFA 9109 PADLOCK FOR PFS 33XX,207.83,0,ZAR,1208950
PFA9112,,Vogels,PFA 9112 CONNECT-IT LOCKING CABINET SMALL,9042.61,0,ZAR,1208951
PFA9113,,Vogels,PFA 9113 CONNECT-IT LOCKING CABINET LARGE,9390.43,0,ZAR,1208952
PFA9114,,Vogels,PFA 9114 WHEELS HEAVY DUTY,3477.39,0,ZAR,1208953
PFA9115,,Vogels,PFA 9115 BACK COVERS 42-47 INCH BLACK,7825.22,0,ZAR,1208954
PFA9116,,Vogels,PFA 9116 BACK COVERS 50-55 INCH BLACK,9042.61,0,ZAR,1208955
PFA9117,,Vogels,PFA 9117 WALL MOUNT SUPPORT FOR PFWE 7150,5825.22,0,ZAR,1208956
PFA9118,,Vogels,PFA 9118 PC HOLDER FOR PFTE 7112,2607.83,0,ZAR,1208957
PFA9119,,Vogels,PFA 9119 ELECTRONIC SAFETY STRIP,4346.96,0,ZAR,1208958
PFA9120,,Vogels,PFA 9120 BACK COVERS 42-47 INCH PORTRAIT,8607.83,0,ZAR,1208959
PFA9121,,Vogels,PFA 9121 BACK COVERS 50-55 INCH PORTRAIT,9825.22,0,ZAR,1208960
PFA9122,,Vogels,PFA 9122 Z-BRACKET,1477.39,0,ZAR,1208961
PFA9123,,Vogels,PFA 9123 MOUNTING KIT PFB 34XX TO PUC 23XX,139.13,0,ZAR,1208962
PFA9124,,Vogels,PFA 9124 TROLLEY GRIP,520.87,0,ZAR,1208963
PFA9125,,Vogels,PFA 9125 DUAL DESK MOUNT ADAPTER,3651.3,0,ZAR,1208964
PFA9126,,Vogels,PFA 9126 PFB 34XX BRACKET KIT,416.52,0,ZAR,1208965
PFA9127,,Vogels,PFA 9127 ACCESSORY CLAMP,1477.39,0,ZAR,1208966
PFA9128,,Vogels,PFA 9128 CABLE CLIP PFB 34xx 20PCS/BOX,955.65,0,ZAR,1208967
PFA9129,,Vogels,PFA 9129 CONNECT-IT VIDEO WALL CROSS BAR 1150MM,5129.57,0,ZAR,1208968
PFA9130,,Vogels,PFA 9130 CONNECT-IT VIDEO WALL CROSS BAR 1500MM,5912.17,0,ZAR,1208969
PFA9131,,Vogels,PFA 9131 CONNECT-IT POLE COUPLER FOR PUC 29xx,1721.74,0,ZAR,1208970
PFA9132,,Vogels,PFA 9132 CONNECT-IT FLOOR / CEILING SUPPORT,3477.39,0,ZAR,1208971
PFA9133,,Vogels,PFA 9133 CONNECT-IT WALL SUPPORT SLIDING BRACKET,2686.96,0,ZAR,1208972
PFA9134,,Vogels,PFA 9134 WALL BRACKET MOTORIZED DISPLAY LIFT,1382.61,0,ZAR,1208973
PFA9136,,Vogels,PFA 9136 UNISEE MOUNTING ADAPTER 9  PCS,7129.57,0,ZAR,1208974
PFA9137,,Vogels,PFA 9137 UNISEE MOUNTING BOX,781.74,0,ZAR,1208975
PFA9138,,Vogels,PFA 9138 UNISEE SPACER STRAIGHT VIDEO WALL,1825.22,0,ZAR,1208976
PFA9139,,Vogels,PFA 9139 ANGLED ADAPTER FOR PFW 6875,6121.74,0,ZAR,1208977
PFA9140,,Vogels,PFA 9140 UNISEE SPACER CURVED VIDEO WALL 0-10 DEGREE,51303.48,0,ZAR,1208978
PFA9145,,Vogels,PFA 9145 COLUMN CLAMP CONNECT-IT,4520.87,0,ZAR,1208983
PFA9146,,Vogels,PFA 9146 INTERFACE EXTENDER 800x400,1704.35,0,ZAR,1208984
PFA9147,,Vogels,PFA 9147 COVER FOR PFI 3061/3062,1704.35,0,ZAR,1208985
PFA9150,,Vogels,PFA 9150 UNISEE PORTRAIT EVEN,40868.7,0,ZAR,1208986
PFA9151,,Vogels,PFA 9151 UNISEE SPACER PORTRAIT UNEVEN,40868.7,0,ZAR,1208987
PFA9031,,Vogels,PFA9031 Column Clamp,2947.83,0,ZAR,1208936
PFB3402B,,Vogels,PFB 3402 INTERFACE BAR 290MM BLACK,1104.35,0,ZAR,1208989
PFB3402,,Vogels,PFB 3402 INTERFACE BAR 290MM SILVER,1529.57,0,ZAR,1208988
PFB3405B,,Vogels,PFB 3405 INTERFACE BAR 515MM BLACK,1400,0,ZAR,1208990
PFB3407B,,Vogels,PFB 3407 INTERFACE BAR 715MM BLACK,1686.96,0,ZAR,1208992
PFB3409B,,Vogels,PFB 3409 INTERFACE BAR 915MM BLACK,1956.52,0,ZAR,1208994
PFB3411B,,Vogels,PFB 3411 INTERFACE BAR 1175MM BLACK,2373.91,0,ZAR,1208995
PFB3419B,,Vogels,PFB 3419 INTERFACE BAR 1915MM BLACK,5738.26,0,ZAR,1208997
PFB3427B,,Vogels,PFB 3427 INTERFACE BAR 2765MM BLACK,5165.22,0,ZAR,1208998
PFB3433B,,Vogels,PFB 3433 INTERFACE BAR 3315MM BLACK,8694.78,0,ZAR,1208999
PFC555,,Vogels,PFC 555 DISPLAY CEILING KIT,4695,0,ZAR,1209000
PFC585,,Vogels,PFC 585 DISPLAY CEILING KIT,5390,0,ZAR,1209001
PFD8522,,Vogels,PFD 8522 DESK MOUNT 2 PIVOTS,4607.83,0,ZAR,1209002
PFD8523,,Vogels,PFD 8523 DESK MOUNT 3 PIVOTS,4868.7,0,ZAR,1209003
PFD8541,,Vogels,PFD 8541 DESK MOUNT GAS SPRING LIGHT - MEDIUM,6955.65,0,ZAR,1209004
PFD8543,,Vogels,PFD 8543 DESK MOUNT GAS SPRING MEDIUM - HEAVY,6955.65,0,ZAR,1209005
PFF1550,,Vogels,PFF 1550 DISPLAY FLOOR STAND 150CM,15765.22,0,ZAR,1209006
PFF1570,,Vogels,PFF 1570 DISPLAY FLOOR STAND 170CM,16904.35,0,ZAR,1209007
PFF2420,,Vogels,PFF 2420 DISPLAY FLOOR STAND,26520.87,0,ZAR,1209008
PFF5100,,Vogels,PFF 5100 VIDEO CONFERENCING FURNITURE,83216.52,0,ZAR,1209009
PFF5211,,Vogels,PFF 5211 VIDEO CONFERENCING FURNITURE,86955.65,0,ZAR,1209010
PFF7020,,Vogels,PFF 7020 FLOOR PLATE LARGE Black,7825.22,0,ZAR,1209011
PFF7025,,Vogels,PFF 7025 FLOOR PLATE LARGE BLACK,5286.96,0,ZAR,1209012
PFF7030,,Vogels,PFF 7030 FLOOR PLATE EXTRA LARGE Black,10694.78,0,ZAR,1209013
PFF7040,,Vogels,PFF 7040 FLOOR PLATE BACK TO BACK LARGE Black,9564.35,0,ZAR,1209014
PFF7050,,Vogels,PFF 7050 FLOOR PLATE BACK TO BACK EXTRA LARGE Black,9156.52,0,ZAR,1209015
PFF7060,,Vogels,PFF 7060 FLOOR MOUNTING PLATE Black,2173.04,0,ZAR,1209016
PFF7805,,Vogels,PFF 7805 VIDEO WALL FLOOR STAND 2X2 FOR 46-55 INCH,111486.96,0,ZAR,1209017
PFF7810,,Vogels,PFF 7810 VIDEO WALL FLOOR STAND 3X3 FOR 46 INCH,156626.09,0,ZAR,1209018
PFF7920,,Vogels,PFF 7920 CONNECT-IT VIDEO WALL FLOOR STAND BASE,8694.78,0,ZAR,1209019
PFF7960,,Vogels,PFF 7960 CONNECT-IT FLOOR MOUNTING PLATE,4617.39,0,ZAR,1209020
PFF7965,,Vogels,PFF 7965 FLOOR PLATE ADJUSTABLE,9564.35,0,ZAR,1209021
PFFE7105,,Vogels,PFFE 7105 MOTORIZED DISPLAY LIFT 50CM,11678.26,0,ZAR,1209022
PFFE7106,,Vogels,PFFE 7106 MOTORIZED DISPLAY LIFT 60CM,12373.91,0,ZAR,1209023
PFFE7109,,Vogels,PFFE 7109 MOTORIZED DISPLAY LIFT 99CM,18843.48,0,ZAR,1209024
PFFE7131,,Vogels,PFFE 7131 MOTORIZED DISPLAY LIFT,23365.22,0,ZAR,1209025
PFI3015,,Vogels,PFI 3015 INTERFACE 50X50 75X75 100X100,1216.52,0,ZAR,1209027
PFI3035,,Vogels,PFI 3035 (TO BE REPLACED WITH PFI 3045),1643.48,0,ZAR,1209028
PFI3045,,Vogels,PFI 3045 INTERFACE 200X100 200X200,1564.35,0,ZAR,1209029
PFI3061,,Vogels,PFI 3061 INTERFACE BOX FOR PFFE 7105 / 7106,7295.65,0,ZAR,1209030
PFI3062,,Vogels,PFI 3062  INTERFACE BOX FOR for PFFE 7109,7295.65,0,ZAR,1209031
PFS3204,,Vogels,PFS 3204 INTERFACE DISPLAY STRIP 160 KG,2173.04,0,ZAR,1209045
PFS3208,,Vogels,PFS 3208 INTERFACE DISPLAY STRIP 160 KG,2868.7,0,ZAR,1209046
PFS3302,,Vogels,PFS 3302 INTERFACE DISPLAY STRIPS 300MM,1738.26,0,ZAR,1209047
PFS3304,,Vogels,PFS 3304 INTERFACE DISPLAY STRIPS 450MM,1912.17,0,ZAR,1209048
PFS3306,,Vogels,PFS 3306 INTERFACE DISPLAY STRIPS 630MM,2173.04,0,ZAR,1209049
PFS3308,,Vogels,PFS 3308 INTERFACE DISPLAY STRIPS 830MM,2433.91,0,ZAR,1209050
PFS3311,,Vogels,PFS 3311 INTERFACE DISPLAY STRIP 1130MM,3042.61,0,ZAR,1209051
PFS3504,,Vogels,PFS 3504 INTERFACE 3-D ADJUSTABLE DISPLAY STRIP,3477.39,0,ZAR,1209052
PFS3508,,Vogels,PFS 3508 INTERFACE 3-D ADJUSTABLE DISPLAY STRIP,4955.65,0,ZAR,1209053
PFT2515,,Vogels,PFT 2515 DISPLAY TROLLEY 59-64CM,21564.35,0,ZAR,1209054
PFT2520,,Vogels,PFT 2520 DISPLAY TROLLEY 113-177CM,26433.91,0,ZAR,1209055
PFT8520,,Vogels,PFT 8520 TROLLEY FRAME LARGE Black,8346.96,0,ZAR,1209056
PFT8525,,Vogels,PFT 8525 TROLLEY FRAME LARGE BLACK,5486.96,0,ZAR,1209057
PFT8530,,Vogels,PFT 8530 TROLLEY FRAME EXTRA LARGE Black,10955.65,0,ZAR,1209058
PFT8810,,Vogels,PFT 8810 VIDEO WALL TROLLEY 3X3,93043.48,0,ZAR,1209059
PFT8920,,Vogels,PFT 8920 CONNECT-IT VIDEO WALL TROLLEY BASE,9477.39,0,ZAR,1209060
PFTE7111,,Vogels,PFTE 7111 MOTORIZED DISPLAY TROLLEY WITH CABINET,73042.61,0,ZAR,1209061
PFTE7112,,Vogels,PFTE 7112 MOTORIZED DISPLAY TROLLEY,54781.74,0,ZAR,1209062
PFTE7121,,Vogels,PFTE 7121 TOUCH TABLE MOTORIZED CABINET,113042.61,0,ZAR,1209063
PFW1030,,Vogels,PFW 1030 DISPLAY WALL MOUNT TURN &TILT,1912.17,0,ZAR,1209064
PFW1040,,Vogels,PFW 1040 DISPLAY WALL MOUNT TURN &TILT,2346.96,0,ZAR,1209065
PFW2020,,Vogels,PFW 2020 DISPLAY WALL MOUNT TURN AND TILT,1564.35,0,ZAR,1209066
PFW2030,,Vogels,PFW 2030 DISPLAY WALL MOUNT TURN AND TILT,2086.09,0,ZAR,1209067
PFW2040,,Vogels,PFW 2040 DISPLAY WALL MOUNT TURN AND TILT,2781.74,0,ZAR,1209068
PFW3030,,Vogels,PFW 3030 DISPLAY WALL MOUNT TURN AND TILT,2955.65,0,ZAR,1209069
PFW3040,,Vogels,PFW 3040 DISPLAY WALL MOUNT TURN AND TILT,4520.87,0,ZAR,1209070
PFW4200,,Vogels,PFW 4200 WALL MOUNT,860.86,0,ZAR,1209072
PFW4210,,Vogels,PFW 4210 WALL MOUNT TILT,694.78,0,ZAR,1209073
PFW4500,,Vogels,PFW 4500 DISPLAY WALL MOUNT FLAT,1216.52,0,ZAR,1209074
PFW4510,,Vogels,PFW 4510 DISPLAY WALL MOUNT TILT,1738.26,0,ZAR,1209075
PFW4700,,Vogels,PFW 4700 DISPLAY WALL MOUNT FLAT,2086.09,0,ZAR,1209077
PFW4710,,Vogels,PFW 4710 DISPLAY WALL MOUNT TILT,2346.96,0,ZAR,1209078
PFW5808,,Vogels,PFW 5808 INTERFACE WALL PLATE XL 800MM,2373.91,0,ZAR,1209079
PFW5810,,Vogels,PFW 5810 INTERFACE WALL PLATE XL 1050 MM,2834.78,0,ZAR,1209080
PFW5814,,Vogels,PFW 5814 INTERFACE WALL PLATE XL 1450MM,3147.83,0,ZAR,1209081
PFW5870,,Vogels,PFW 5870 VIDEO WALL MODULE FIXED,8520.87,0,ZAR,1209082
PFW5908,,Vogels,PFW 5908 INTERFACE DISPLAY STRIP SET XL 800MM,3904.35,0,ZAR,1209083
PFW5909,,Vogels,PFW 5909 INTERFACE DISPLAY STRIP SET XL 1050MM,4460.87,0,ZAR,1209084
PFW5914,,Vogels,PFW 5914 INTERFACE DISPLAY STRIP SET XL 1450MM,5686.96,0,ZAR,1209085
PFW6400,,Vogels,PFW 6400 DISPLAY WALL MOUNT FIXED,2433.91,0,ZAR,1209086
PFW6410,,Vogels,PFW 6410 DISPLAY WALL MOUNT TILT,3216.52,0,ZAR,1209087
PFW6800,,Vogels,PFW 6800 DISPLAY WALL MOUNT FIXED,2868.7,0,ZAR,1209088
PFW6810,,Vogels,PFW 6810 DISPLAY WALL MOUNT TILT,3651.3,0,ZAR,1209089
PFW6815,,Vogels,PFW 6815 DISPLAY WALL MOUNT PORTRAIT FIXED,3216.52,0,ZAR,1209090
PFW6850,,Vogels,PFW 6850 DISPLAY WALL MOUNT ULTRA FLAT TURN & TILT 45KG,14346.96,0,ZAR,1209091
PFW6851,,Vogels,PFW 6851 DISPLAY WALL MOUNT TURN & TILT 80KG,9564.35,0,ZAR,1209092
PFW6852,,Vogels,PFW 6852 DISPLAY WALL MOUNT TURN & TILT 136KG,16520.87,0,ZAR,1209093
PFW6854,,Vogels,PFW 6854 DISPLAY WALL MOUNT ROTATING,6139.13,0,ZAR,1209094
PFW6855,,Vogels,PFW 6855 DISPLAY WALL MOUNT TURN & TILT 227KG,30955.65,0,ZAR,1209095
PFW6858,,Vogels,PFW 6858 DISPLAY WALL MOUNT ROTATE 90°,9390.43,0,ZAR,1209096
PFW6870,,Vogels,PFW 6870 VIDEO WALL POP-OUT MODULE,11999.13,0,ZAR,1209097
PFW6875,,Vogels,PFW 6875 VIDEO WALL POP OUT MODULE PORTRAIT,13738.26,0,ZAR,1209098
PFW6880,,Vogels,PFW 6880 VIDEO WALL POP-OUT MODULE SLIM,13042.61,0,ZAR,1209099
PFW6885,,Vogels,PFW 6885 VIDEO WALL POP-OUT MODULE PORTRAIT SLIM,14346.96,0,ZAR,1209100
PFW6910,,Vogels,PFW 6910 DISPLAY WALL MOUNT TILT XXL,8173.04,0,ZAR,1209101
PFW950,,Vogels,PFW 950 RIGHT-ANGLED DISPLAY WALL MOUNT,6513.04,0,ZAR,1209103
