odoo_id,sku,display_name,list_price,standard_price
14523,MNT102,[MNT102] MNT 102 Tilting TV Wall Mount,417.39,250.43
14524,MNT104,[MNT104] MNT 104 Full-Motion TV Wall Mount,617.39,370.43
14525,MNT108,[MNT108] MNT 108 Full-Motion TV Wall Mount,1034.78,620.87
14526,MNT200,[MNT200] MNT 200 Fixed TV Wall Mount,417.39,250.43
14527,MNT202,[MNT202] MNT 202 Tilting TV Wall Mount,443.48,266.09
14528,MNT204,[MNT204] MNT 204 Full-Motion TV Wall Mount,1243.48,746.09
14529,MNT208,[MNT208] MNT 208 Full-Motion TV Wall Mount,1878.26,1126.96
14530,MNT300,[MNT300] MNT 300 Fixed TV Wall Mount,617.39,370.43
14531,MNT302,[MNT302] MNT 302 Tilting TV Wall Mount,721.74,433.04
14532,MNT50,[MNT50] MNT 50 Fixed TV Wall Mount,208.7,125.22
14533,MNT52,[MNT52] MNT 52 Tilting TV Wall Mount,313.04,187.83
15207,RMB-PAVAM2-00,[RMB-PAVAM2-00] MOUNT FOR IP AUDIO MODULES AND SMART HOSTS (REAR),2297.39,1378.44
13947,MP150L,[MP150L] MP150 Left Black,31303.48,19635.82
13948,MP150LW,[MP150LW] MP150 Left White,30433.91,17212.17
13949,MP150R/CB,[MP150R/CB] MP150 Richt/C Black,31303.48,19635.82
13950,MP150R/CW,[MP150R/CW] MP150 Richt/C White,30433.91,17212.17
13951,MP300L,[MP300L] MP300 Left Black,60868.7,36521.22
13952,MP300LW,[MP300LW] MP300 Left White,60868.7,34429.57
13953,MP300R/C,[MP300R/C] MP300 Right/C Black,60868.7,34429.57
13954,MP300R/CW,[MP300R/CW] MP300 Right/C White,60868.7,34429.57
13955,MP950B,[MP950B] MP950 Black,16520.87,10363.09
13956,MP950W,[MP950W] MP950 White,16520.87,10363.09
13866,MPA-201,[MPA-201] MPA-201 Power Amp,9208.7,5525.22
15202,REM-2000I-00,[REM-2000I-00] MULTI ROOM REMOTE TOUCH SCREEN END OF LIFE,20891.3,12534.79
15029,CLI-W210B-01,[CLI-W210B-01] MULTISTAT SMART THERMOSTAT - BLACK,18056.52,10833.92
15030,CLI-W210W-01,[CLI-W210W-01] MULTISTAT SMART THERMOSTAT - WHITE,18056.52,10833.92
15519,MODELM1/N1B,[MODELM1/N1B] Marantz MODEL M1 Network Amp (Black),20974.34,14682.04
15518,MODELM4/EX1B,[MODELM4/EX1B] Marantz Model M4 Streaming Amp (Black),68804.79,48163.35
16255,93617,[93617] Mariner MX62 SST White,15421.114285714288,10794.78
13633,MHUB4K431REM,[MHUB4K431REM] Master Remote for mHub 4K (4x3+1) Old Type V3,434.78,260.87
13635,MHUB4K862REM,[MHUB4K862REM] Master Remote for mHub 4K (8x6+2) Old Type V3,434.78,260.87
13638,MHUBMASTERREM4,[MHUBMASTERREM4] Master Remote for mHub PRO/431U New,434.78,260.87
13639,MHUBMASTERREM8,[MHUBMASTERREM8] Master Remote for mHub PRO/862U New,434.78,260.87
14445,MVCHBEU1BLK,[MVCHBEU1BLK] Move Charging Base EU (Black) 8519.8990.90,1477.39,1181.91
14444,MVCHBEU1,[MVCHBEU1] Move Charging Base EU (White) 8504.40.82,1477.39,1181.91
14443,MVBATWW1BLK,[MVBATWW1BLK] Move Replacement Battery Kit WW (Black) 8507.60.00,1121.73,897.38
14442,MVBATWW1,[MVBATWW1] Move Replacement Battery Kit WW (White) 8507.60.00,1121.73,897.38
13654,Multi Territory PSU 24V 1A,[Multi Territory PSU 24V 1A] Multi Territory PSU 24V 1A,478.26,286.96
13655,MZMA,[MZMA] Multi Zone Matrix Amp (6x4) 55,69564.35,41738.61
15159,NANO-BP-P5,[NANO-BP-P5] NANO BACKPACK P5,21765.22,13059.14
13909,DLA-NZ7,[DLA-NZ7] NATIVE 4K (4096 x 2160)/ 1900lm/ Native Contrast Ratio of 80000:1 (Dynamic Contrast Ratio 800000,347825.22,243477.65
15321,STP-NEONACC-00,[STP-NEONACC-00] NEON ACCESSORY PACK,861.74,689.4
15320,STP-NEON10MOD-00,[STP-NEON10MOD-00] NEON LIGHT STRIP - OUTDOOR (10M),19389.57,15511.66
14534,NEXT7345,[NEXT7345] NEXT 7345 DesignMount,9469.57,5681.74
14535,NEXT7346,[NEXT7346] NEXT 7346 LG OLED Mount,9556.52,5733.91
14536,NEXT7355,[NEXT7355] NEXT 7355 MotionMount EU,20513.04,12307.83
14537,NEXT7356,[NEXT7356] NEXT 7356 MotionMount Universal OLED EU,21643.48,12986.09
14538,NEXT7825,[NEXT7825] NEXT 7825 AV Support,2078.26,1246.96
14539,NEXT7840,[NEXT7840] NEXT 7840 Cable Cover,2078.26,1246.96
14540,NEXT8365,[NEXT8365] NEXT 8365 SoundMount EU,1938.26,1162.96
14541,NEXT8375,[NEXT8375] NEXT 8375 MotionSoundMount EU,26408.7,15845.22
14542,NEXTOP1,[NEXTOP1] NEXT OP1 TV Floorstand Light Oak,26955.65,11092.17
14543,NEXTOP2,[NEXTOP2] NEXT OP2 TV Floorstand Light Oak,30433.91,12480
14544,NEXTOPHANG,[NEXTOPHANG] NEXT OPHANG Console Holder,2313.04,1387.83
14000,CL2250BV2,[CL2250BV2] New Classic 2250 v2 Black,54773.91,32864.35
13506,OBERON 1 B,[OBERON 1 B] OBERON 1 BLACK BOOKSHELF SPEAKER,7817.39,5733.91
13507,OBERON 1 W,[OBERON 1 W] OBERON 1 WHITE BOOKSHELF SPEAKER,7817.39,5733.91
13509,OBERON 3 B,[OBERON 3 B] OBERON 3 BLACK BOOKSHELF SPEAKER,10426.09,6255.65
13510,OBERON 3 DWAL,[OBERON 3 DWAL] OBERON 3 DARK WALNUT BOOKSHELF SPEAKER,10426.09,6255.65
13511,OBERON 3 W,[OBERON 3 W] OBERON 3 WHITE BOOKSHELF SPEAKER,10426.09,6255.65
13512,OBERON 5 B,[OBERON 5 B] OBERON 5 BLACK FLOOR STANDING SPEAKER,15643.48,9386.09
13514,OBERON 5 WAL,[OBERON 5 WAL] OBERON 5 DARK WALNUT FLOOR STANDING SPEAKER,15643.48,9386.09
13513,OBERON 5 W,[OBERON 5 W] OBERON 5 WHITE FLOOR STANDING SPEAKER,15643.48,9386.09
13515,OBERON 5 WO,[OBERON 5 WO] OBERON 5 WHITE OAK FLOOR STANDING SPEAKER,15643.48,9386.09
13516,OBERON 7 B,[OBERON 7 B] OBERON 7 BLACK FLOOR STANDING SPEAKER,21738.26,11994.78
13517,OBERON 7 DWAL,[OBERON 7 DWAL] OBERON 7 DARK WALNUT FLOOR STANDING SPEAKER,21738.26,11994.78
13518,OBERON 7 W,[OBERON 7 W] OBERON 7 WHITE FLOOR STANDING SPEAKER test,21738.26,13042.96
13521,OBERON OW B,[OBERON OW B] OBERON ON-WALL BLACK,11303.48,6255.65
13522,OBERON OW DWAL,[OBERON OW DWAL] OBERON ON-WALL DARK WALLNUT,11303.48,0
13523,OBERON OW W,[OBERON OW W] OBERON ON-WALL WHITE,11303.48,6255.65
13524,OBERON VOK B,[OBERON VOK B] OBERON VOKAL BLACK,7295.65,4377.39
13525,OBERON VOK DWAL,[OBERON VOK DWAL] OBERON VOKAL DARK WALLNUT,7295.65,4377.39
13526,OBERON VOK W,[OBERON VOK W] OBERON VOKAL WHITE,7295.65,4377.39
15228,SEN-OCC24V-00,[SEN-OCC24V-00] OCCUPANCY SENSOR 24V CONTACT,4924.35,3447.05
14456,OPADBWW1BLK,[OPADBWW1BLK] OPTICAL ADAPTER 5-PACK,1477.39,0
13527,OPTICON 2 B,[OPTICON 2 B] OPTICON 2 BLACK BOOKSHELF SPEAKER,20868.7,12521.22
13528,OPTICON 5 W,[OPTICON 5 W] OPTICON 5 WHITE FLOOR STANDING SPEAKER,26947.83,16168.7
13530,OPTICON 8 B,[OPTICON 8 B] OPTICON 8 BLACK FLOOR STANDING SPEAKER,58260,31299.13
13531,OPTICON 8 MK2 B,[OPTICON 8 MK2 B] OPTICON 8 BLACK FLOOR STANDING SPEAKER,58260,34956
13535,OPTICON VOK B,[OPTICON VOK B] OPTICON VOKAL BLACK CENTER SPEAKER,10426.09,6255.65
13536,OPTICON VOK W,[OPTICON VOK W] OPTICON VOKAL WHITE CENTER SPEAKER,10426.09,6255.65
13534,OPTICON LCR W,[OPTICON LCR W] OPTICON WHITE LEFT CENTER RIGHT,12600,7560
13788,SKIN-GUARDIAN-BUCK,[SKIN-GUARDIAN-BUCK] ORANGE SILICON SKIN FOR THE GUARDIAN CAMERA,648.7,518.96
13791,SKIN-ORBIT-ORANGE,[SKIN-ORBIT-ORANGE] ORANGE SILICON SKIN FOR THE ORBIT CAMERA,741.74,593.4
15316,SST-OTEMP1-00,[SST-OTEMP1-00] OUTDOOR REMOTE TEMPERATURE SENSOR,2412.17,1447.31
13980,OA62,[OA62] OneAcoustic 6.5inch In-ceiling Speaker Pair,2173.04,1303.83
13981,OA82,[OA82] OneAcoustic 8inch In-ceiling Speaker Pair,2868.7,1721.22
13984,TXNR5100M2BMMP,[TXNR5100M2BMMP] Onkyo TX-NR5100 7.2-Channel Network 8K AV Receiver,16086.09,12782
13986,TXNR6100M2BMMP,[TXNR6100M2BMMP] Onkyo TX-NR6100 7.2-Channel THX Certified Network 8K AV Receiver,19999.13,13999.39
13988,TX-NR7100,[TX-NR7100] Onkyo TX-NR7100 9.2-Channel THX Certified 8K AV Receiver,28694.78,20086.35
13989,TX-RZ50,[TX-RZ50] Onkyo TX-RZ50 9.2-Channel THX Certified AV Receiver,39129.57,23477.74
13985,TXNR6100BMMP,[TXNR6100BMMP] Onkyo TXNR6100 7.2-Channel THX Certified AV Reciever,20868.7,14608.09
13987,TXNR696M3BMMP,[TXNR696M3BMMP] Onkyo TXNR696 7.2-Cannel Network AV Receiver,19129.57,13390.7
13991,TXSR494DABBMMP,[TXSR494DABBMMP] Onkyo TXSR494 Bluetooth Reciever Dolby Atmoas and DTS:X,13912.17,9738.52
13656,OPTSPL,[OPTSPL] Optical Splitter HDANYWHERE,607.83,364.7
13995,FNIP-6x2AD,[FNIP-6x2AD] P5 - FNIP-6X2AD - 6 CHANNEL ETHERNET SMART DIMMER WITH ENERGY METERING,18933.91,13253.74
13993,FNIP-12XPWM,[FNIP-12XPWM] P5 12 Channel Ethernet Low-Voltage Led Dimmer,11360,7952
13992,FNIP-12XMZT,[FNIP-12XMZT] P5 12 Zone Ethernet Thermostat,13884.35,9719.05
13997,FNIP-RGB&010,[FNIP-RGB&010] P5 4 Channel Ethernet Low Voltage LED Dimmer and 0-10v Output module,9466.96,6626.87
13994,FNIP-4XSH,[FNIP-4XSH] P5 4 Channel Ethernet Window Shading Controller,9466.96,6626.87
13996,FNIP-8x16A.v4,[FNIP-8x16A.v4] P5 8 channel relay unit,9466.96,6626.87
14545,PB050,[PB050] PB 050 DISPLAY TABLE STAND,4346.96,3042.87
14546,PB150,[PB150] PB 150 DISPLAY TROLLEY 150CM,9390.43,6573.3
14547,PB175,[PB175] PB 175 DISPLAY TROLLEY 175CM,10173.04,7121.13
14548,PFA9001,[PFA9001] PFA 9001 TURN&TILT UNIT,2539.13,1777.39
14549,PFA9002,[PFA9002] PFA 9002 DUAL TURN&TILT UNIT,2539.13,1777.39
14550,PFA9003,[PFA9003] PFA 9003 EXTENSION POLE 150CM,1913.04,1339.13
14551,PFA9004,[PFA9004] PFA 9004 EXTENSION POLE 300CM,2773.91,1941.74
14552,PFA9006,[PFA9006] PFA 9006 STABILISATION KIT,1530.43,1071.3
14553,PFA9007,[PFA9007] PFA 9007 JOIST ADAPTER,669.57,468.7
14554,PFA9008,[PFA9008] PFA 9008 ANTI-THEFT LOCK SET FOR FAU 3125/3150,278.26,194.78
14555,PFA9010,[PFA9010] PFA 9010 CEILING PLATE,278.26,194.78
14556,PFA9011,[PFA9011] PFA 9011 DISPLAY FIXED FLOOR STAND,11400,7980
14557,PFA9015,[PFA9015] PFA 9015 EXTENSION POLE 80CM,1295.65,906.96
14558,PFA9016,[PFA9016] PFA 9016 EXTENSION POLE 30CM,721.74,505.22
14559,PFA9023,[PFA9023] PFA 9023 POLE COUPLER 9000 SERIES,1643.48,1150.43
14560,PFA9028,[PFA9028] PFA 9028 FLOOR PLATE 9000 SERIES,947.83,663.48
14561,PFA9030,[PFA9030] PFA 9030 TURN&TILT UNIT,1295.65,906.96
14563,PFA9033,[PFA9033] PFA 9033 ACCESSORY SHELF,3999.13,2799.39
14564,PFA9034,[PFA9034] PFA 9034 LOCKING CABINET,6694.78,4686.35
14565,PFA9038,[PFA9038] PFA 9038 ACCESSORY SHELF FOR PFA POLES PFF 1550/1570 & PFA 9011,4086.09,2860.26
14566,PFA9052,[PFA9052] PFA 9052 LOCKING CABINET LARGE,9303.48,6512.43
14567,PFA9100,[PFA9100] PFA 9100 MOUNTING KIT INSERTS M5/M8,113.04,79.13
14568,PFA9101,[PFA9101] PFA 9101 CONNECT-IT SMALL FLOOR PLATE,582.61,407.83
14569,PFA9102,[PFA9102] PFA 9102 DUAL MONITOR ADAPTER,4086.09,2860.26
14570,PFA9103,[PFA9103] PFA 9103 CONNECT-IT LARGE FLOOR PLATE,955.65,668.96
14571,PFA9104,[PFA9104] PFA 9104 CONNECT-IT LARGE  BAR COUPLER,1303.48,912.43
14572,PFA9105,[PFA9105] PFA 9105 WHITE POLE COVERS FOR PUC 23XX SERIES,52.17,36.52
14573,PFA9106,[PFA9106] PFA 9106 WHITE CEILING COVERS FOR PUC 21XX AND 23XX SERIES,42.61,29.83
14574,PFA9107,[PFA9107] PFA 9107 WHITE POLE COVERS FOR PUC 25XX SERIES,120.87,84.61
14575,PFA9108,[PFA9108] PFA 9108 WHITE CEILING COVERS FOR PUC 25XX SERIES,77.39,54.17
14576,PFA9109,[PFA9109] PFA 9109 PADLOCK FOR PFS 33XX,207.83,145.48
14577,PFA9112,[PFA9112] PFA 9112 CONNECT-IT LOCKING CABINET SMALL,9042.61,6329.83
14578,PFA9113,[PFA9113] PFA 9113 CONNECT-IT LOCKING CABINET LARGE,9390.43,6573.3
14579,PFA9114,[PFA9114] PFA 9114 WHEELS HEAVY DUTY,3477.39,2434.17
14580,PFA9115,[PFA9115] PFA 9115 BACK COVERS 42-47 INCH BLACK,7825.22,5477.65
14581,PFA9116,[PFA9116] PFA 9116 BACK COVERS 50-55 INCH BLACK,9042.61,6329.83
14582,PFA9117,[PFA9117] PFA 9117 WALL MOUNT SUPPORT FOR PFWE 7150,5825.22,4077.65
14583,PFA9118,[PFA9118] PFA 9118 PC HOLDER FOR PFTE 7112,2607.83,1825.48
14584,PFA9119,[PFA9119] PFA 9119 ELECTRONIC SAFETY STRIP,4346.96,3042.87
14585,PFA9120,[PFA9120] PFA 9120 BACK COVERS 42-47 INCH PORTRAIT,8607.83,6025.48
14586,PFA9121,[PFA9121] PFA 9121 BACK COVERS 50-55 INCH PORTRAIT,9825.22,6877.65
14587,PFA9122,[PFA9122] PFA 9122 Z-BRACKET,1477.39,1034.17
14588,PFA9123,[PFA9123] PFA 9123 MOUNTING KIT PFB 34XX TO PUC 23XX,139.13,97.39
14589,PFA9124,[PFA9124] PFA 9124 TROLLEY GRIP,520.87,364.61
14590,PFA9125,[PFA9125] PFA 9125 DUAL DESK MOUNT ADAPTER,3651.3,2555.91
14591,PFA9126,[PFA9126] PFA 9126 PFB 34XX BRACKET KIT,416.52,291.57
14592,PFA9127,[PFA9127] PFA 9127 ACCESSORY CLAMP,1477.39,1034.17
14593,PFA9128,[PFA9128] PFA 9128 CABLE CLIP PFB 34xx 20PCS/BOX,955.65,668.96
14594,PFA9129,[PFA9129] PFA 9129 CONNECT-IT VIDEO WALL CROSS BAR 1150MM,5129.57,3590.7
14595,PFA9130,[PFA9130] PFA 9130 CONNECT-IT VIDEO WALL CROSS BAR 1500MM,5912.17,4138.52
14596,PFA9131,[PFA9131] PFA 9131 CONNECT-IT POLE COUPLER FOR PUC 29xx,1721.74,1205.22
14597,PFA9132,[PFA9132] PFA 9132 CONNECT-IT FLOOR / CEILING SUPPORT,3477.39,2434.17
14598,PFA9133,[PFA9133] PFA 9133 CONNECT-IT WALL SUPPORT SLIDING BRACKET,2686.96,1880.87
14599,PFA9134,[PFA9134] PFA 9134 WALL BRACKET MOTORIZED DISPLAY LIFT,1382.61,967.83
14600,PFA9136,[PFA9136] PFA 9136 UNISEE MOUNTING ADAPTER 9  PCS,7129.57,4990.7
14601,PFA9137,[PFA9137] PFA 9137 UNISEE MOUNTING BOX,781.74,547.22
14602,PFA9138,[PFA9138] PFA 9138 UNISEE SPACER STRAIGHT VIDEO WALL,1825.22,1277.65
14603,PFA9139,[PFA9139] PFA 9139 ANGLED ADAPTER FOR PFW 6875,6121.74,4285.22
14604,PFA9140,[PFA9140] PFA 9140 UNISEE SPACER CURVED VIDEO WALL 0-10 DEGREE,51303.48,35912.43
14609,PFA9145,[PFA9145] PFA 9145 COLUMN CLAMP CONNECT-IT,4520.87,3164.61
14610,PFA9146,[PFA9146] PFA 9146 INTERFACE EXTENDER 800x400,1704.35,1193.04
14611,PFA9147,[PFA9147] PFA 9147 COVER FOR PFI 3061/3062,1704.35,1193.04
14612,PFA9150,[PFA9150] PFA 9150 UNISEE PORTRAIT EVEN,40868.7,28608.09
14613,PFA9151,[PFA9151] PFA 9151 UNISEE SPACER PORTRAIT UNEVEN,40868.7,28608.09
14562,PFA9031,[PFA9031] PFA9031 Column Clamp,2947.83,2063.48
14615,PFB3402B,[PFB3402B] PFB 3402 INTERFACE BAR 290MM BLACK,1104.35,851.57
14614,PFB3402,[PFB3402] PFB 3402 INTERFACE BAR 290MM SILVER,1529.57,1070.7
14616,PFB3405B,[PFB3405B] PFB 3405 INTERFACE BAR 515MM BLACK,1400,851.57
14618,PFB3407B,[PFB3407B] PFB 3407 INTERFACE BAR 715MM BLACK,1686.96,1338.52
14620,PFB3409B,[PFB3409B] PFB 3409 INTERFACE BAR 915MM BLACK,1956.52,1521.13
14621,PFB3411B,[PFB3411B] PFB 3411 INTERFACE BAR 1175MM BLACK,2373.91,1825.48
14623,PFB3419B,[PFB3419B] PFB 3419 INTERFACE BAR 1915MM BLACK,5738.26,3042.87
14624,PFB3427B,[PFB3427B] PFB 3427 INTERFACE BAR 2765MM BLACK,5165.22,4016.78
14625,PFB3433B,[PFB3433B] PFB 3433 INTERFACE BAR 3315MM BLACK,8694.78,4868.96
14626,PFC555,[PFC555] PFC 555 DISPLAY CEILING KIT,4695,3286.35
14627,PFC585,[PFC585] PFC 585 DISPLAY CEILING KIT,5390,3773.3
14628,PFD8522,[PFD8522] PFD 8522 DESK MOUNT 2 PIVOTS,4607.83,3225.48
14629,PFD8523,[PFD8523] PFD 8523 DESK MOUNT 3 PIVOTS,4868.7,3408.09
14630,PFD8541,[PFD8541] PFD 8541 DESK MOUNT GAS SPRING LIGHT - MEDIUM,6955.65,4868.96
14631,PFD8543,[PFD8543] PFD 8543 DESK MOUNT GAS SPRING MEDIUM - HEAVY,6955.65,4868.96
14632,PFF1550,[PFF1550] PFF 1550 DISPLAY FLOOR STAND 150CM,15765.22,11035.65
14633,PFF1570,[PFF1570] PFF 1570 DISPLAY FLOOR STAND 170CM,16904.35,11833.04
14634,PFF2420,[PFF2420] PFF 2420 DISPLAY FLOOR STAND,26520.87,18564.61
14635,PFF5100,[PFF5100] PFF 5100 VIDEO CONFERENCING FURNITURE,83216.52,58251.57
14636,PFF5211,[PFF5211] PFF 5211 VIDEO CONFERENCING FURNITURE,86955.65,60868.96
14637,PFF7020,[PFF7020] PFF 7020 FLOOR PLATE LARGE Black,7825.22,5477.65
14638,PFF7025,[PFF7025] PFF 7025 FLOOR PLATE LARGE BLACK,5286.96,3700.87
14639,PFF7030,[PFF7030] PFF 7030 FLOOR PLATE EXTRA LARGE Black,10694.78,7486.35
14640,PFF7040,[PFF7040] PFF 7040 FLOOR PLATE BACK TO BACK LARGE Black,9564.35,6695.04
14641,PFF7050,[PFF7050] PFF 7050 FLOOR PLATE BACK TO BACK EXTRA LARGE Black,9156.52,6409.57
14642,PFF7060,[PFF7060] PFF 7060 FLOOR MOUNTING PLATE Black,2173.04,1521.13
14643,PFF7805,[PFF7805] PFF 7805 VIDEO WALL FLOOR STAND 2X2 FOR 46-55 INCH,111486.96,78040.87
14644,PFF7810,[PFF7810] PFF 7810 VIDEO WALL FLOOR STAND 3X3 FOR 46 INCH,156626.09,109638.26
14645,PFF7920,[PFF7920] PFF 7920 CONNECT-IT VIDEO WALL FLOOR STAND BASE,8694.78,6086.35
14646,PFF7960,[PFF7960] PFF 7960 CONNECT-IT FLOOR MOUNTING PLATE,4617.39,3232.17
14647,PFF7965,[PFF7965] PFF 7965 FLOOR PLATE ADJUSTABLE,9564.35,6695.04
14648,PFFE7105,[PFFE7105] PFFE 7105 MOTORIZED DISPLAY LIFT 50CM,11678.26,8174.78
14649,PFFE7106,[PFFE7106] PFFE 7106 MOTORIZED DISPLAY LIFT 60CM,12373.91,8661.74
14650,PFFE7109,[PFFE7109] PFFE 7109 MOTORIZED DISPLAY LIFT 99CM,18843.48,13190.43
14651,PFFE7131,[PFFE7131] PFFE 7131 MOTORIZED DISPLAY LIFT,23365.22,16355.65
14652,PFI3015,[PFI3015] PFI 3015 INTERFACE 50X50 75X75 100X100,1216.52,851.57
14653,PFI3035,[PFI3035] PFI 3035 (TO BE REPLACED WITH PFI 3045),1643.48,1150.43
14654,PFI3045,[PFI3045] PFI 3045 INTERFACE 200X100 200X200,1564.35,1095.04
14655,PFI3061,[PFI3061] PFI 3061 INTERFACE BOX FOR PFFE 7105 / 7106,7295.65,5106.96
14656,PFI3062,[PFI3062] PFI 3062  INTERFACE BOX FOR for PFFE 7109,7295.65,5106.96
14657,PFS3204,[PFS3204] PFS 3204 INTERFACE DISPLAY STRIP 160 KG,2173.04,1521.13
14658,PFS3208,[PFS3208] PFS 3208 INTERFACE DISPLAY STRIP 160 KG,2868.7,2008.09
14659,PFS3302,[PFS3302] PFS 3302 INTERFACE DISPLAY STRIPS 300MM,1738.26,1216.78
14660,PFS3304,[PFS3304] PFS 3304 INTERFACE DISPLAY STRIPS 450MM,1912.17,1338.52
14661,PFS3306,[PFS3306] PFS 3306 INTERFACE DISPLAY STRIPS 630MM,2173.04,1521.13
14662,PFS3308,[PFS3308] PFS 3308 INTERFACE DISPLAY STRIPS 830MM,2433.91,1703.74
14663,PFS3311,[PFS3311] PFS 3311 INTERFACE DISPLAY STRIP 1130MM,3042.61,2129.83
14664,PFS3504,[PFS3504] PFS 3504 INTERFACE 3-D ADJUSTABLE DISPLAY STRIP,3477.39,2434.17
14665,PFS3508,[PFS3508] PFS 3508 INTERFACE 3-D ADJUSTABLE DISPLAY STRIP,4955.65,3468.96
14666,PFT2515,[PFT2515] PFT 2515 DISPLAY TROLLEY 59-64CM,21564.35,15095.04
14667,PFT2520,[PFT2520] PFT 2520 DISPLAY TROLLEY 113-177CM,26433.91,18503.74
14668,PFT8520,[PFT8520] PFT 8520 TROLLEY FRAME LARGE Black,8346.96,5842.87
14669,PFT8525,[PFT8525] PFT 8525 TROLLEY FRAME LARGE BLACK,5486.96,3840.87
14670,PFT8530,[PFT8530] PFT 8530 TROLLEY FRAME EXTRA LARGE Black,10955.65,7668.96
14671,PFT8810,[PFT8810] PFT 8810 VIDEO WALL TROLLEY 3X3,93043.48,65130.43
14672,PFT8920,[PFT8920] PFT 8920 CONNECT-IT VIDEO WALL TROLLEY BASE,9477.39,6634.17
14673,PFTE7111,[PFTE7111] PFTE 7111 MOTORIZED DISPLAY TROLLEY WITH CABINET,73042.61,51129.83
14674,PFTE7112,[PFTE7112] PFTE 7112 MOTORIZED DISPLAY TROLLEY,54781.74,38347.22
14675,PFTE7121,[PFTE7121] PFTE 7121 TOUCH TABLE MOTORIZED CABINET,113042.61,79129.83
14676,PFW1030,[PFW1030] PFW 1030 DISPLAY WALL MOUNT TURN &TILT,1912.17,1338.52
14677,PFW1040,[PFW1040] PFW 1040 DISPLAY WALL MOUNT TURN &TILT,2346.96,1642.87
14678,PFW2020,[PFW2020] PFW 2020 DISPLAY WALL MOUNT TURN AND TILT,1564.35,1095.04
14679,PFW2030,[PFW2030] PFW 2030 DISPLAY WALL MOUNT TURN AND TILT,2086.09,1460.26
14680,PFW2040,[PFW2040] PFW 2040 DISPLAY WALL MOUNT TURN AND TILT,2781.74,1947.22
14681,PFW3030,[PFW3030] PFW 3030 DISPLAY WALL MOUNT TURN AND TILT,2955.65,2068.96
14682,PFW3040,[PFW3040] PFW 3040 DISPLAY WALL MOUNT TURN AND TILT,4520.87,3164.61
14684,PFW4200,[PFW4200] PFW 4200 WALL MOUNT,860.86,395.04
14685,PFW4210,[PFW4210] PFW 4210 WALL MOUNT TILT,694.78,486.35
14686,PFW4500,[PFW4500] PFW 4500 DISPLAY WALL MOUNT FLAT,1216.52,851.57
14687,PFW4510,[PFW4510] PFW 4510 DISPLAY WALL MOUNT TILT,1738.26,1216.78
14689,PFW4700,[PFW4700] PFW 4700 DISPLAY WALL MOUNT FLAT,2086.09,1460.26
14690,PFW4710,[PFW4710] PFW 4710 DISPLAY WALL MOUNT TILT,2346.96,1642.87
14691,PFW5808,[PFW5808] PFW 5808 INTERFACE WALL PLATE XL 800MM,2373.91,1661.74
14692,PFW5810,[PFW5810] PFW 5810 INTERFACE WALL PLATE XL 1050 MM,2834.78,1984.35
14693,PFW5814,[PFW5814] PFW 5814 INTERFACE WALL PLATE XL 1450MM,3147.83,2203.48
14694,PFW5870,[PFW5870] PFW 5870 VIDEO WALL MODULE FIXED,8520.87,5964.61
14695,PFW5908,[PFW5908] PFW 5908 INTERFACE DISPLAY STRIP SET XL 800MM,3904.35,2733.04
14696,PFW5909,[PFW5909] PFW 5909 INTERFACE DISPLAY STRIP SET XL 1050MM,4460.87,3122.61
14697,PFW5914,[PFW5914] PFW 5914 INTERFACE DISPLAY STRIP SET XL 1450MM,5686.96,3980.87
14698,PFW6400,[PFW6400] PFW 6400 DISPLAY WALL MOUNT FIXED,2433.91,1703.74
14699,PFW6410,[PFW6410] PFW 6410 DISPLAY WALL MOUNT TILT,3216.52,2251.57
14700,PFW6800,[PFW6800] PFW 6800 DISPLAY WALL MOUNT FIXED,2868.7,2008.09
14701,PFW6810,[PFW6810] PFW 6810 DISPLAY WALL MOUNT TILT,3651.3,2555.91
14702,PFW6815,[PFW6815] PFW 6815 DISPLAY WALL MOUNT PORTRAIT FIXED,3216.52,2251.57
14703,PFW6850,[PFW6850] PFW 6850 DISPLAY WALL MOUNT ULTRA FLAT TURN & TILT 45KG,14346.96,10042.87
14704,PFW6851,[PFW6851] PFW 6851 DISPLAY WALL MOUNT TURN & TILT 80KG,9564.35,6695.04
14705,PFW6852,[PFW6852] PFW 6852 DISPLAY WALL MOUNT TURN & TILT 136KG,16520.87,11564.61
14706,PFW6854,[PFW6854] PFW 6854 DISPLAY WALL MOUNT ROTATING,6139.13,4297.39
14707,PFW6855,[PFW6855] PFW 6855 DISPLAY WALL MOUNT TURN & TILT 227KG,30955.65,21668.96
14708,PFW6858,[PFW6858] PFW 6858 DISPLAY WALL MOUNT ROTATE 90°,9390.43,6573.3
14709,PFW6870,[PFW6870] PFW 6870 VIDEO WALL POP-OUT MODULE,11999.13,8399.39
14710,PFW6875,[PFW6875] PFW 6875 VIDEO WALL POP OUT MODULE PORTRAIT,13738.26,9616.78
14711,PFW6880,[PFW6880] PFW 6880 VIDEO WALL POP-OUT MODULE SLIM,13042.61,9129.83
14712,PFW6885,[PFW6885] PFW 6885 VIDEO WALL POP-OUT MODULE PORTRAIT SLIM,14346.96,10042.87
14713,PFW6910,[PFW6910] PFW 6910 DISPLAY WALL MOUNT TILT XXL,8173.04,5721.13
14715,PFW950,[PFW950] PFW 950 RIGHT-ANGLED DISPLAY WALL MOUNT,6513.04,4559.13
